1. Record Type,2. Sample Number,3. Phone,4. Month,5. Day,6. Year,7. Day of Week,8. Advance Letter,9. Address,10. City,11. State,12. Zip Code,13. HH County,14. HH Study Area,15. HH Zone,16. Longitude,17. Latitude,18. Number Persons,19. Number Employed,20. Vehicles Available,21. Vehicles Owned / Leased ,22. Bikes,23. Residence,24. Other Residence,25. Tenure,26. Previous Residence,27. Previous Zip Code,28. HH Factors ,29. Other Factors,30. Income,31. Day Visitors,32. Overnight Visitors,33. Delivery Vehicle,34. Number of Delivery Drivers,35. HH Vehicle Use by Non HH Member,36. GPS House,37. Total HH Trips
1,132141,,1,9,2018,2,1,,AUSTIN,TX,78745,5,AU,,-97.809,30.197,1,1,1,1,0,1,,4,1,78735,2;3;8,,20,0,0,,,2,2,4
1,133952,,11,16,2017,4,1,,Austin,TX,78759,5,AU,,-97.714,30.416,1,0,1,1,0,1,,5,,,6;96,0,8,0,0,,,2,2,4
1,134155,,2,5,2018,1,1,,Spicewood,TX,78669,5,AU,,-98.068,30.375,1,0,1,1,0,1,,5,,,6,,3,0,0,,,2,2,2
1,134415,,3,21,2018,3,1,,AUSTIN,TX,78741,5,AU,,-97.712,30.233,2,1,2,2,2,2,,1,2,95060,5,,8,2,2,,,2,2,5
1,134876,,1,8,2018,1,1,,Lago Vista,TX,78645,5,AU,,-97.983,30.416,2,2,3,3,0,1,,5,,,6;96,0,20,0,0,,,2,2,3
1,134909,,1,26,2018,5,1,,AUSTIN,TX,78701,5,AU,,-97.750,30.267,2,0,1,1,2,2,,2,1,78633,6;96,0,23,2,0,,,2,2,12
1,134971,,11,27,2017,1,1,,Austin,TX,78723,5,AU,,-97.702,30.311,1,1,1,1,1,1,,5,,,1;6,,24,0,0,,,2,2,6
1,135029,,5,17,2018,4,1,,Austin,TX,78741,5,AU,,-97.692,30.234,5,3,2,2,1,1,,3,1,78741,96,RIGHT NEXT DOOR TO HER MOTHER,13,1,0,,,2,2,20
1,135615,,8,27,2018,1,1,,AUSTIN,TX,78724,5,AU,,-97.629,30.297,5,1,3,3,5,3,,5,,,1,,16,0,0,,,2,2,18
1,135710,,4,26,2018,4,1,,Austin,TX,78727,5,AU,,-97.739,30.424,2,0,1,1,0,1,,5,,,96,FAMILY,5,0,0,,,2,2,4
1,135892,,11,27,2017,1,1,,Austin,TX,78724,5,AU,,-97.643,30.327,2,1,1,1,0,4,,1,2,999999,3,,6,0,0,,,2,2,7
1,135911,,11,30,2017,4,1,,Austin,TX,78731,5,AU,,-97.752,30.364,3,2,2,2,1,1,,5,,,3,,23,0,0,,,2,2,10
1,136881,,2,2,2018,5,1,,Austin,TX,78749,5,AU,,-97.883,30.210,4,2,3,3,4,1,,5,,,1;4;5;6;8,,25,3,0,,,1,2,26
1,136885,,1,26,2018,5,1,,Austin,TX,78749,5,AU,,-97.871,30.222,5,2,2,2,5,1,,5,,,3;4,,23,1,0,,,2,2,17
1,136892,,12,12,2017,2,1,,Austin,TX,78749,5,AU,,-97.873,30.209,6,1,2,2,2,1,,1,2,999998,4,,23,0,0,,,2,1,27
1,136916,,12,19,2017,2,1,,AUSTIN,TX,78750,5,AU,,-97.793,30.435,4,1,2,2,0,1,,2,2,999999,4,,25,0,0,,,2,2,13
1,136937,,1,17,2018,3,1,,AUSTIN,TX,78751,5,AU,,-97.717,30.316,2,2,1,1,2,4,,1,2,94403,6;7,,21,0,0,,,2,2,8
1,136942,,1,19,2018,5,1,,AUSTIN,TX,78752,5,AU,,-97.700,30.325,2,2,2,2,1,4,,1,1,78752,1,,15,0,0,,,2,2,4
1,136980,,1,5,2018,5,1,,Austin,TX,78757,5,AU,,-97.725,30.332,2,2,2,2,3,1,,1,2,75039,3;4;6,,23,0,0,,,2,2,8
1,137380,,5,7,2018,1,1,,Austin,TX,78730,5,AU,,-97.840,30.390,1,0,2,2,0,4,,5,,,96,LOCATION,25,0,0,,,2,2,2
1,137513,,1,29,2018,1,1,,AUSTIN,TX,78748,5,AU,,-97.797,30.173,2,0,2,2,0,4,,1,1,78748,6,,8,0,0,,,2,2,7
1,137901,,11,27,2017,1,1,,Pflugerville,TX,78660,5,AU,,-97.578,30.479,1,1,1,1,1,1,,5,,,3;4;5;6,,23,0,0,,,2,2,2
1,137911,,11,6,2017,1,1,,AUSTIN,TX,78702,5,AU,,-97.700,30.276,1,0,1,1,0,4,,4,1,78721,1,,2,1,0,,,2,2,9
1,137935,,1,29,2018,1,1,,ROUND ROCK,TX,78664,5,AU,,-97.651,30.465,2,1,2,2,0,1,,5,,,1;4;5,,21,0,0,,,2,2,5
1,137937,,1,18,2018,4,1,,AUSTIN,TX,78752,5,AU,,-97.684,30.325,2,1,2,2,0,2,,5,,,1;3,,15,0,0,,,2,2,10
1,137941,,1,30,2018,2,1,,Cedar Park,TX,78613,5,AU,,-97.849,30.472,5,1,2,2,0,1,,3,1,78613,3;4;6,,23,0,0,,,2,2,12
1,138315,,8,28,2018,2,1,,AUSTIN,TX,78732,5,AU,,-97.902,30.378,4,2,2,2,2,1,,4,1,78732,6,,22,0,0,,,2,2,10
1,138669,,5,11,2018,5,1,,Austin,TX,78723,5,AU,,-97.698,30.312,3,1,1,1,3,1,,5,,,1;3,,13,1,0,,,2,2,10
1,138912,,12,19,2017,2,1,,Austin,TX,78723,5,AU,,-97.700,30.284,2,2,2,2,2,1,,4,2,999998,1;3;6;7,,24,1,0,,,2,2,5
1,138937,,1,25,2018,4,1,,Austin,TX,78752,5,AU,,-97.712,30.341,3,2,2,2,3,1,,5,,,1;3;6;8,,23,0,0,,,2,2,11
1,139468,,2,23,2018,5,1,,Austin,TX,78749,5,AU,,-97.871,30.211,1,0,1,1,0,1,,1,2,80005,96,CLOSER TO FAMILY WHEN SHE GOT LAID OFF WORK,12,0,0,,,2,2,5
1,139832,,5,9,2018,3,1,,Austin,TX,78729,5,AU,,-97.747,30.441,3,1,2,2,0,4,,5,,,1;96,LOCATION,7,0,0,,,2,2,8
1,139937,,12,20,2017,3,1,,SPICEWOOD,TX,78669,5,AU,,-98.043,30.417,2,1,2,2,2,1,,1,1,78739,2;6,,23,2,0,,,2,2,8
1,140911,,12,7,2017,4,1,,Austin,TX,78724,5,AU,,-97.626,30.278,1,1,1,1,0,1,,1,2,999999,3,,21,0,0,,,2,2,4
1,140963,,12,7,2017,4,1,,Austin,TX,78759,5,AU,,-97.759,30.423,4,2,2,2,1,1,,4,2,999998,1;3;4;6,,21,0,0,,,2,1,19
1,140983,,12,14,2017,4,1,,Austin,TX,78759,5,AU,,-97.747,30.388,2,2,2,2,0,2,,3,1,78745,3,,21,0,0,,,2,2,13
1,141961,,3,1,2018,4,1,,Austin,TX,78728,5,AU,,-97.695,30.441,2,2,2,2,0,4,,2,1,78746,1;3;96,SKIP DOWNTOWN TRAFFIC,19,0,0,,,2,2,4
1,141981,,9,10,2018,1,1,,AUSTIN,TX,78758,5,AU,,-97.709,30.353,3,0,1,1,0,3,,3,1,78753,1;6,,7,3,0,,,2,2,4
1,142046,,3,23,2018,5,1,,Austin,TX,78734,5,AU,,-97.943,30.378,2,0,2,2,1,1,,5,,,1,,8,0,0,,,2,2,5
1,142219,,5,18,2018,5,1,,Austin,TX,78746,5,AU,,-97.788,30.261,2,0,2,2,1,4,,5,,,96,LOCATION,7,0,0,,,2,2,4
1,142362,,5,4,2018,5,1,,Austin,TX,78704,5,AU,,-97.751,30.249,2,0,3,3,1,1,,5,,,1;6,,7,0,0,,,2,2,4
1,142400,,5,23,2018,3,1,,Austin,TX,78727,5,AU,,-97.697,30.418,2,1,1,1,1,1,,5,,,96,INHERITANCE,7,1,0,,,2,2,2
1,142500,,1,30,2018,2,1,,Austin,TX,78739,5,AU,,-97.865,30.171,4,2,4,4,0,1,,5,,,4;6;8,,17,0,0,,,2,2,9
1,142613,,2,6,2018,2,1,,AUSTIN,TX,78752,5,AU,,-97.711,30.339,2,2,2,2,2,1,,5,,,1;3;6;7,,19,0,0,,,2,2,6
1,142862,,8,20,2018,1,1,,Austin,TX,78728,6,AU,,-97.684,30.478,3,3,3,3,0,4,,2,1,78653,1;3,,19,0,0,,,2,2,4
1,143041,,3,20,2018,2,1,,AUSTIN,TX,78723,5,AU,,-97.707,30.300,1,0,1,1,0,4,,3,2,96701,98,,21,0,0,,,2,2,2
1,143674,,4,30,2018,1,1,,Austin,TX,78724,5,AU,,-97.642,30.329,5,1,1,1,2,4,,2,1,78753,1;5;6;8,,11,0,0,,,2,2,25
1,143741,,9,25,2018,2,1,,Austin,TX,78748,5,AU,,-97.825,30.166,3,2,3,3,1,1,,5,,,1;3,,22,0,0,,,2,2,8
1,143901,,12,7,2017,4,1,,Austin,TX,78735,5,AU,,-97.876,30.253,2,2,2,2,2,2,,3,2,999999,1;3;6,,23,0,0,,,2,2,5
1,143941,,3,8,2018,4,1,,Pflugerville,TX,78660,5,AU,,-97.637,30.471,3,1,2,2,0,1,,2,1,78758,3,,21,0,0,,,2,2,4
1,143996,,11,29,2017,3,1,,Austin,TX,78731,5,AU,,-97.764,30.363,2,2,2,2,0,1,,5,,,1,,25,0,0,,,2,2,5
1,144296,,4,26,2018,4,1,,Austin,TX,78723,5,AU,,-97.678,30.298,3,1,2,2,2,1,,5,,,6,,13,3,0,,,1,2,14
1,144517,,5,21,2018,1,1,,Austin,TX,78723,5,AU,,-97.702,30.309,2,0,2,2,1,1,,5,,,5;6,,6,0,0,,,2,2,4
1,144747,,3,23,2018,5,1,,AUSTIN,TX,78725,5,AU,,-97.574,30.239,4,3,3,3,0,1,,3,1,78729,1;3;6,,17,0,0,,,2,2,5
1,144879,,1,29,2018,1,1,,Pflugerville,TX,78660,5,AU,,-97.645,30.417,4,2,1,1,1,1,,2,1,78729,1;4;5,,8,0,0,,,2,2,14
1,144965,,12,6,2017,3,1,,Austin,TX,78759,5,AU,,-97.759,30.376,1,0,1,1,1,2,,5,,,1,,19,0,0,,,2,2,6
1,145797,,2,6,2018,2,1,,AUSTIN,TX,78702,5,AU,,-97.715,30.280,4,2,2,2,3,1,,5,,,1;3;6,,21,0,0,,,2,2,10
1,145862,,12,19,2017,2,1,,Lakeway,TX,78734,5,AU,,-97.979,30.373,2,2,3,3,0,1,,5,,,4;6;8,,23,1,0,,,2,2,9
1,145921,,12,19,2017,2,1,,Austin,TX,78746,5,AU,,-97.799,30.255,1,1,1,1,0,4,,1,2,78750,3,,12,0,0,,,2,2,2
1,145974,,1,17,2018,3,1,,Austin,TX,78757,5,AU,,-97.717,30.356,2,2,2,2,0,1,,5,,,1;6,,17,0,0,,,2,2,7
1,145987,,12,19,2017,2,1,,Austin,TX,78759,5,AU,,-97.760,30.426,2,1,2,2,5,3,,5,,,1;3;6;7,,21,1,0,,,1,2,4
1,146096,,2,7,2018,3,1,,AUSTIN,TX,78702,5,AU,,-97.715,30.275,2,2,1,1,2,3,,3,1,78741,6,,13,0,0,,,2,1,12
1,146375,,5,3,2018,4,1,,Austin,TX,78704,5,AU,,-97.757,30.243,3,3,2,2,1,4,,2,1,78745,96,WAS PART OF A HOMELESS PROGRAM THAT PLACED HER IN THIS HOUSE,10,1,0,,,2,2,13
1,146896,,2,5,2018,1,1,,AUSTIN,TX,78759,5,AU,,-97.761,30.412,5,2,3,3,3,1,,5,,,1;2;3;4;5;6;7;8,,25,2,0,,,2,2,21
1,147241,,4,26,2018,4,1,,Austin,TX,78730,5,AU,,-97.837,30.327,2,0,3,3,0,1,,5,,,6,,14,0,0,,,2,2,9
1,147320,,9,18,2018,2,1,,AUSTIN,TX,78702,5,AU,,-97.713,30.274,5,2,3,3,0,4,,5,,,1;3;4;5;7,,12,0,0,,,1,2,19
1,147552,,5,8,2018,2,1,,Austin,TX,78738,5,AU,,-97.922,30.312,4,0,3,3,4,1,,5,,,4,,23,1,0,,,1,2,17
1,147609,,1,22,2018,1,1,,AUSTIN,TX,78749,5,AU,,-97.862,30.197,3,1,2,2,0,1,,5,,,1;6,,16,0,0,,,2,2,14
1,147885,,12,7,2017,4,1,,Austin,TX,78735,5,AU,,-97.830,30.254,2,2,2,2,0,1,,5,,,1;3;5;6,,23,3,0,,,2,1,13
1,147961,,1,9,2018,2,1,,Austin,TX,78751,5,AU,,-97.709,30.316,3,1,2,2,1,1,,5,,,1;3,,21,0,0,,,2,2,11
1,148629,,4,19,2018,4,1,,LEANDER,TX,78641,5,AU,,-97.961,30.519,5,1,2,2,2,1,,5,,,1,,9,2,0,,,2,2,24
1,148881,,2,5,2018,1,1,,Austin,TX,78751,5,AU,,-97.717,30.315,1,1,2,2,5,1,,5,,,6;96,0,24,0,0,,,2,2,4
1,149241,,2,2,2018,5,1,,Pflugerville,TX,78660,5,AU,,-97.632,30.462,3,3,4,4,1,1,,2,98,999998,1,,22,1,0,,,2,2,4
1,149940,,12,20,2017,3,1,,Austin,TX,78746,5,AU,,-97.805,30.266,2,0,1,1,0,1,,5,,,3,,13,0,0,,,2,2,6
1,150017,,1,18,2018,4,1,,Lakeway,TX,78734,5,AU,,-97.969,30.354,2,0,2,2,3,1,,1,1,78734,96,0,22,0,0,,,2,2,9
1,150252,,4,27,2018,5,1,,Austin,TX,78728,5,AU,,-97.685,30.456,2,1,1,1,0,4,,2,1,70660,96,DOGS,7,0,0,,,2,2,9
1,150868,,12,19,2017,2,1,,Austin,TX,78756,5,AU,,-97.743,30.309,3,2,4,4,0,4,,1,2,12804,96,0,7,1,0,,,2,2,4
1,150873,,11,14,2017,2,1,,AUSTIN,TX,78705,5,AU,,-97.725,30.293,1,1,1,1,98,4,,1,2,99998,6,,15,0,0,,,2,2,5
1,150933,,1,17,2018,3,1,,Austin,TX,78745,5,AU,,-97.770,30.224,3,2,2,2,1,1,,5,,,1,,20,1,0,,,2,2,13
1,150993,,1,31,2018,3,1,,AUSTIN,TX,78728,5,AU,,-97.677,30.449,1,0,1,1,0,1,,5,,,3;4,,13,1,0,,,2,2,3
1,151197,,4,30,2018,1,1,,Austin,TX,78704,5,AU,,-97.791,30.234,2,2,2,2,0,4,,1,2,90804,1;6;96,TRAFFIC,12,0,0,,,2,2,4
1,151874,,1,4,2018,4,1,,AUSTIN,TX,78750,5,AU,,-97.812,30.437,5,1,3,3,2,1,,5,,,4;96,0,24,0,0,,,2,2,11
1,151923,,2,21,2018,3,1,,Lago Vista,TX,78645,5,AU,,-98.015,30.438,2,1,2,2,0,1,,3,2,77904,6,,21,0,0,,,2,2,8
1,153062,,5,4,2018,5,1,,Austin,TX,78723,5,AU,,-97.703,30.298,4,1,1,1,4,1,,4,1,78756,6,,19,5,0,,,2,2,19
1,153071,,5,9,2018,3,1,,Austin,TX,78728,5,AU,,-97.682,30.444,5,1,2,2,5,1,,5,,,6,,16,0,0,,,2,2,11
1,153912,,2,27,2018,2,1,,Pflugerville,TX,78660,5,AU,,-97.566,30.450,3,3,6,6,2,1,,5,,,3,,20,5,0,,,2,2,11
1,153916,,11,14,2017,2,1,,AUSTIN,TX,78703,5,AU,,-97.752,30.269,2,1,1,1,8,4,,1,2,99998,3,,23,0,0,,,2,1,2
1,153982,,12,19,2017,2,1,,Austin,TX,78721,5,AU,,-97.685,30.268,2,2,2,2,4,1,,1,1,78721,96,0,24,0,0,,,2,2,6
1,153996,,1,18,2018,4,1,,Austin,TX,78739,5,AU,,-97.889,30.184,5,2,2,2,0,1,,5,,,6,,25,0,0,,,2,2,6
1,154030,,4,27,2018,5,1,,Austin,TX,78732,5,AU,,-97.898,30.371,3,2,3,3,2,1,,5,,,1;6;8,,13,0,0,,,2,2,7
1,154156,,5,23,2018,3,1,,Austin,TX,78730,5,AU,,-97.796,30.358,2,2,0,0,3,2,,5,,,96,LOCATION,7,0,0,,,3,2,2
1,154237,,2,7,2018,3,1,,AUSTIN,TX,78756,5,AU,,-97.737,30.329,1,0,1,1,0,1,,5,,,3,,3,3,0,,,2,2,4
1,154617,,5,14,2018,1,1,,Austin,TX,78723,5,AU,,-97.697,30.292,4,2,1,1,4,1,,2,1,787579,1;6;7,,18,0,0,,,2,2,18
1,154658,,5,21,2018,1,1,,Austin,TX,78745,5,AU,,-97.783,30.212,3,1,2,2,1,3,,5,,,1;96,LOCATION,15,0,0,,,1,2,8
1,154871,,1,11,2018,4,1,,Del Valle,TX,78617,5,AU,,-97.587,30.142,2,2,2,2,2,1,,2,1,78731,2,,20,0,0,,,2,2,7
1,154915,,1,18,2018,4,1,,Austin,TX,78722,5,AU,,-97.720,30.288,2,2,1,1,2,1,,2,1,78702,96,0,22,0,0,,,2,2,6
1,154925,,2,13,2018,2,1,,AUSTIN,TX,78728,5,AU,,-97.672,30.436,1,0,1,1,0,4,,2,2,999998,96,0,5,0,0,,,2,2,5
1,154929,,11,30,2017,4,1,,Austin,TX,78731,5,AU,,-97.782,30.377,2,2,2,2,0,4,,1,1,78731,96,0,22,0,0,,,2,2,6
1,155864,,2,2,2018,5,1,,AUSTIN,TX,78739,5,AU,,-97.897,30.186,4,2,2,2,1,1,,3,2,999998,1;4;6,,25,0,0,,,2,2,12
1,155876,,12,1,2017,5,1,,Austin,TX,78749,5,AU,,-97.863,30.222,1,1,1,1,0,1,,5,,,6,,20,0,0,,,2,2,3
1,155886,,1,18,2018,4,1,,Austin,TX,78757,5,AU,,-97.724,30.345,3,2,4,4,3,1,,5,,,6;96,0,23,0,0,,,2,2,18
1,156581,,2,2,2018,5,1,,Austin,TX,78748,5,AU,,-97.817,30.168,2,1,1,1,0,3,,1,1,78749,1,,18,1,1,,,2,2,9
1,156892,,1,9,2018,2,1,,Austin,TX,78701,5,AU,,-97.745,30.281,3,1,2,2,0,4,,5,,,1;3;7,,15,0,0,,,2,2,14
1,156979,,1,17,2018,3,1,,Lago Vista,TX,78645,5,AU,,-97.994,30.442,1,0,3,3,0,1,,5,,,1;6;96,0,5,0,0,,,2,2,2
1,156986,,1,10,2018,3,1,,Pflugerville,TX,78660,5,AU,,-97.634,30.424,3,1,2,2,0,1,,1,2,999998,1;6,,19,98,98,,,2,1,14
1,157569,,4,30,2018,1,1,,Austin,TX,78727,5,AU,,-97.738,30.423,3,0,2,2,1,1,,5,,,6,,22,1,0,,,2,2,8
1,157923,,1,22,2018,1,1,,Austin,TX,78738,5,AU,,-97.920,30.313,3,1,3,3,2,1,,5,,,1;3;4;5;6,,24,0,0,,,2,2,13
1,157969,,11,28,2017,2,1,,Austin,TX,78731,5,AU,,-97.753,30.322,1,1,1,1,0,1,,2,2,999999,6,,6,1,0,,,2,2,5
1,158166,,5,2,2018,3,1,,Austin,TX,78727,5,AU,,-97.730,30.435,1,0,1,1,1,4,,3,2,60564,96,CLOSER TO FAMILY,8,0,0,,,2,2,5
1,158652,,2,5,2018,1,1,,Austin,TX,78748,5,AU,,-97.841,30.176,2,1,3,3,0,1,,5,,,4;6,,20,5,0,,,2,2,7
1,158956,,1,8,2018,1,1,,AUSTIN,TX,78745,5,AU,,-97.819,30.195,2,1,2,2,0,1,,5,,,1;3,,21,1,0,,,2,2,5
1,159765,,4,25,2018,3,1,,Austin,TX,78703,5,AU,,-97.753,30.293,1,0,1,1,0,1,,5,,,96,LOCATION,23,0,0,,,2,2,5
1,159786,,3,27,2018,2,1,,Lakeway,TX,78734,5,AU,,-97.963,30.344,3,2,4,4,0,1,,5,,,1;6,,21,0,0,,,2,2,6
1,159862,,11,2,2017,4,1,,AUSTIN,TX,78704,5,AU,,-97.753,30.241,2,2,2,2,2,1,,5,,,3,,10,0,0,,,2,2,11
1,159885,,12,5,2017,2,1,,Austin,TX,78753,5,AU,,-97.659,30.382,3,2,3,3,3,1,,5,,,1,,20,0,0,,,2,2,10
1,159906,,12,12,2017,2,1,,Austin,TX,78702,5,AU,,-97.707,30.276,2,2,2,2,2,1,,5,,,1;96,0,18,98,98,,,98,1,4
1,159915,,12,19,2017,2,1,,Austin,TX,78723,5,AU,,-97.707,30.300,1,1,1,1,0,4,,1,2,78751,6,,8,0,0,,,2,2,4
1,159993,,12,19,2017,2,1,,AUSTIN,TX,78704,5,AU,,-97.745,30.241,2,2,2,2,1,1,,5,,,3;6,,23,0,0,,,2,2,0
1,160089,,4,3,2018,2,1,,AUSTIN,TX,78724,5,AU,,-97.628,30.284,3,1,1,1,1,1,,5,,,3,,19,0,0,,,2,2,22
1,160508,,2,13,2018,2,1,,AUSTIN,TX,78739,5,AU,,-97.905,30.197,3,1,1,1,2,1,,3,1,78739,4,,25,2,0,,,2,2,8
1,160999,,2,15,2018,4,1,,Austin,TX,78739,5,AU,,-97.869,30.172,3,1,1,1,3,1,,5,,,3,,24,1,0,,,2,2,15
1,161429,,1,11,2018,4,1,,Austin,TX,78705,5,AU,,-97.732,30.296,1,1,1,1,0,4,,1,2,999998,3,,21,0,0,,,2,2,2
1,161467,,5,7,2018,1,1,,Austin,TX,78728,5,AU,,-97.687,30.459,5,1,2,2,2,1,,5,,,1;3;4;6,,17,2,0,,,2,2,27
1,161702,,4,27,2018,5,1,,Austin,TX,78723,5,AU,,-97.708,30.299,2,0,1,1,0,4,,1,1,78723,6,,13,0,0,,,2,2,8
1,162907,,1,22,2018,1,1,,Austin,TX,78745,5,AU,,-97.834,30.195,3,2,2,2,0,1,,5,,,1,,24,0,0,,,2,2,15
1,162970,,11,14,2017,2,1,,AUSTIN,TX,78746,5,AU,,-97.838,30.277,5,1,3,3,4,1,,5,,,6,,24,2,0,,,2,2,21
1,163208,,5,7,2018,1,1,,Austin,TX,78727,5,AU,,-97.685,30.428,1,0,1,1,0,2,,5,,,6,,10,0,0,,,2,2,3
1,163227,,5,4,2018,5,1,,Austin,TX,78731,5,AU,,-97.754,30.320,3,1,2,2,2,4,,5,,,1;3;6,,19,0,0,,,2,2,2
1,163611,,1,11,2018,4,1,,Austin,TX,78738,5,AU,,-97.971,30.318,3,2,2,2,2,1,,5,,,4;5;6,,24,2,0,,,2,2,8
1,163726,,1,11,2018,4,1,,Cedar Park,TX,78613,5,AU,,-97.856,30.458,2,1,1,1,0,1,,5,,,96,0,16,0,0,,,2,2,4
1,163918,,12,14,2017,4,1,,Austin,TX,78735,5,AU,,-97.834,30.249,2,2,2,2,2,1,,5,,,6,,23,0,0,,,2,2,5
1,164894,,11,16,2017,4,1,,Austin,TX,78703,5,AU,,-97.779,30.294,2,2,2,2,3,2,,5,,,1;6,,24,0,0,,,2,2,11
1,164900,,1,10,2018,3,1,,Austin,TX,78723,5,AU,,-97.701,30.290,3,1,1,1,1,1,,1,1,78703,4;5;6;8,,21,1,1,,,2,2,14
1,165321,,4,27,2018,5,1,,Austin,TX,78727,5,AU,,-97.749,30.440,2,1,1,1,1,4,,1,1,78660,1;3,,10,0,0,,,2,2,11
1,165658,,2,5,2018,1,1,,PFLUGERVILLE,TX,78660,5,AU,,-97.643,30.451,1,1,1,1,1,1,,5,,,6,,6,0,0,,,2,2,4
1,165907,,1,22,2018,1,1,,Pflugerville,TX,78660,5,AU,,-97.637,30.472,1,1,1,1,0,1,,5,,,1,,14,0,0,,,2,2,5
1,165911,,1,11,2018,4,1,,Austin,TX,78701,5,AU,,-97.739,30.260,2,0,2,2,0,2,,4,1,78734,6;96,0,24,0,0,,,2,2,6
1,165915,,11,6,2017,1,1,,Austin,TX,78704,5,AU,,-97.787,30.245,1,0,1,1,0,1,,5,,,1;6;8,,15,0,3,,,2,2,5
1,165920,,12,19,2017,2,1,,Austin,TX,78724,5,AU,,-97.580,30.253,2,0,1,1,1,1,,5,,,1;2;3,,16,1,0,,,2,2,8
1,165949,,1,8,2018,1,1,,AUSTIN,TX,78751,5,AU,,-97.724,30.307,1,1,1,1,0,4,,5,,,1,,11,0,0,,,2,2,2
1,165981,,12,12,2017,2,1,,Sunset Valley,TX,78745,5,AU,,-97.809,30.227,4,1,2,2,4,1,,5,,,2;3;5;6,,11,1,0,,,2,1,23
1,166017,,5,30,2018,3,1,,AUSTIN,TX,78741,5,AU,,-97.717,30.242,4,2,4,4,0,4,,5,,,96,STUDENT HOUSING,7,0,0,,,2,2,11
1,166873,,11,28,2017,2,1,,Austin,TX,78704,5,AU,,-97.780,30.238,2,1,2,2,1,1,,5,,,6,,25,0,0,,,2,2,14
1,166890,,1,11,2018,4,1,,Austin,TX,78759,5,AU,,-97.747,30.376,1,1,1,1,0,3,,3,1,78703,1,,19,1,0,,,2,2,2
1,166926,,1,12,2018,5,1,,Austin,TX,78723,5,AU,,-97.702,30.297,1,1,1,1,1,2,,1,1,78731,1,,13,0,0,,,2,2,5
1,167863,,1,17,2018,3,1,,Austin,TX,78749,5,AU,,-97.839,30.235,2,0,2,2,0,4,,1,2,80124,1;6;8,,11,0,0,,,2,2,2
1,167869,,2,5,2018,1,1,,Austin,TX,78751,5,AU,,-97.721,30.307,4,2,2,2,4,1,,4,1,78731,1;6;96,0,23,1,0,,,2,2,23
1,167886,,1,5,2018,5,1,,Austin,TX,78756,5,AU,,-97.748,30.311,4,1,2,2,3,1,,4,1,78756,3;4,,25,0,0,,,2,2,22
1,168007,,4,27,2018,5,1,,Austin,TX,78726,5,AU,,-97.843,30.420,4,1,1,1,2,4,,4,2,77375,3,,14,0,0,,,2,2,12
1,168248,,1,24,2018,3,1,,Austin,TX,78728,5,AU,,-97.687,30.437,1,1,1,1,0,4,,4,2,43402,96,0,15,98,98,,,2,2,10
1,168356,,5,2,2018,3,1,,Austin,TX,78727,5,AU,,-97.696,30.417,4,0,1,1,2,3,,5,,,1;3;4;5;6;8,,8,1,0,,,2,2,10
1,168415,,4,18,2018,3,1,,AUSTIN,TX,78723,5,AU,,-97.669,30.289,3,1,1,1,0,1,,5,,,1;96,FAMILY,12,0,0,,,2,2,2
1,168814,,3,23,2018,5,1,,Austin,TX,78724,5,AU,,-97.638,30.309,3,1,2,2,0,1,,5,,,1,,15,0,0,,,2,2,5
1,168889,,1,11,2018,4,1,,Austin,TX,78748,5,AU,,-97.829,30.181,2,2,2,2,0,1,,5,,,1,,24,0,0,,,2,2,6
1,168920,,1,11,2018,4,1,,Pflugerville,TX,78660,5,AU,,-97.584,30.471,2,2,1,1,98,1,,5,,,3;4;8,,23,0,0,,,2,2,4
1,169615,,4,18,2018,3,1,,AUSTIN,TX,78721,5,AU,,-97.679,30.271,2,0,1,1,0,1,,5,,,1,,3,0,0,,,2,2,4
1,169873,,1,4,2018,4,1,,Austin,TX,78745,5,AU,,-97.831,30.191,2,2,2,2,3,1,,3,1,78745,1,,22,0,0,,,2,2,10
1,170870,,12,14,2017,4,1,,West Lake Hills,TX,78746,5,AU,,-97.800,30.307,5,1,3,3,2,1,,5,,,4,,25,0,0,,,2,2,15
1,170882,,1,26,2018,5,1,,Austin,TX,78727,5,AU,,-97.742,30.437,1,0,1,1,1,1,,5,,,1;6,,15,0,0,,,2,2,3
1,170940,,2,2,2018,5,1,,AUSTIN,TX,78732,5,AU,,-97.891,30.381,2,0,2,2,0,1,,3,2,77062,96,0,22,1,0,,,2,2,6
1,171012,,4,30,2018,1,1,,Austin,TX,78728,5,AU,,-97.694,30.445,5,3,3,3,2,4,,5,,,6;96,LOCATION,17,0,0,,,2,2,30
1,171164,,5,25,2018,5,1,,Austin,TX,78723,5,AU,,-97.682,30.301,5,2,5,5,0,1,,5,,,6,,15,6,1,,,2,2,9
1,171829,,1,31,2018,3,1,,Manchaca,TX,78652,5,AU,,-97.814,30.123,2,2,2,2,1,1,,3,2,78745,1,,22,0,0,,,2,2,8
1,171862,,2,6,2018,2,1,,Austin,TX,78759,5,AU,,-97.771,30.413,4,2,4,4,1,1,,3,1,78734,6,,23,1,0,,,2,2,8
1,171951,,12,19,2017,2,1,,Austin,TX,78748,5,AU,,-97.806,30.145,2,2,2,2,0,1,,5,,,3,,21,0,0,,,2,2,12
1,171966,,2,6,2018,2,1,,DEL VALLE,TX,78617,5,AU,,-97.542,30.182,1,1,1,1,0,5,,5,,,1,,13,0,0,,,2,2,3
